installation_step,bar_index,entity_id,guid,name,tag,length_mm,radius_mm,entry_direction,forced_core_resolution
3021,1351,189590,03N8znp9vBf95NCihtG3uW,主梁钢筋_N7:主梁钢筋_N7:634475,634475,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3022,1353,189612,03N8znp9vBf95NCihtG3ua,主梁钢筋_N7:主梁钢筋_N7:634479,634479,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3023,1355,189634,03N8znp9vBf95NCihtG3uu,主梁钢筋_N7:主梁钢筋_N7:634483,634483,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3024,1357,189656,03N8znp9vBf95NCihtG3uy,主梁钢筋_N7:主梁钢筋_N7:634487,634487,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3025,1359,189678,03N8znp9vBf95NCihtG3um,主梁钢筋_N7:主梁钢筋_N7:634491,634491,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3026,1361,189700,03N8znp9vBf95NCihtG3uq,主梁钢筋_N7:主梁钢筋_N7:634495,634495,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3027,1363,189722,03N8znp9vBf95NCihtG3x8,主梁钢筋_N7:主梁钢筋_N7:634499,634499,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3028,1365,189744,03N8znp9vBf95NCihtG3xC,主梁钢筋_N7:主梁钢筋_N7:634503,634503,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3029,1367,189766,03N8znp9vBf95NCihtG3x0,主梁钢筋_N7:主梁钢筋_N7:634507,634507,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3030,1369,189788,03N8znp9vBf95NCihtG3x4,主梁钢筋_N7:主梁钢筋_N7:634511,634511,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3031,1371,189810,03N8znp9vBf95NCihtG3xO,主梁钢筋_N7:主梁钢筋_N7:634515,634515,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3032,1373,189832,03N8znp9vBf95NCihtG3xS,主梁钢筋_N7:主梁钢筋_N7:634519,634519,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3033,1375,189854,03N8znp9vBf95NCihtG3xG,主梁钢筋_N7:主梁钢筋_N7:634523,634523,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3034,1377,189876,03N8znp9vBf95NCihtG3xK,主梁钢筋_N7:主梁钢筋_N7:634527,634527,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3035,1379,189898,03N8znp9vBf95NCihtG3xe,主梁钢筋_N7:主梁钢筋_N7:634531,634531,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3036,1381,189920,03N8znp9vBf95NCihtG3xi,主梁钢筋_N7:主梁钢筋_N7:634535,634535,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3037,1383,189942,03N8znp9vBf95NCihtG3xW,主梁钢筋_N7:主梁钢筋_N7:634539,634539,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3038,1385,189964,03N8znp9vBf95NCihtG3xa,主梁钢筋_N7:主梁钢筋_N7:634543,634543,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3039,1387,189986,03N8znp9vBf95NCihtG3xu,主梁钢筋_N7:主梁钢筋_N7:634547,634547,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3040,1389,190008,03N8znp9vBf95NCihtG3xy,主梁钢筋_N7:主梁钢筋_N7:634551,634551,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3041,1391,190030,03N8znp9vBf95NCihtG3xm,主梁钢筋_N7:主梁钢筋_N7:634555,634555,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3042,1393,190052,03N8znp9vBf95NCihtG3xq,主梁钢筋_N7:主梁钢筋_N7:634559,634559,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3043,1395,190074,03N8znp9vBf95NCihtG3w8,主梁钢筋_N7:主梁钢筋_N7:634563,634563,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3044,1397,190096,03N8znp9vBf95NCihtG3wC,主梁钢筋_N7:主梁钢筋_N7:634567,634567,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3045,1399,190118,03N8znp9vBf95NCihtG3w0,主梁钢筋_N7:主梁钢筋_N7:634571,634571,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3046,1401,190140,03N8znp9vBf95NCihtG3w4,主梁钢筋_N7:主梁钢筋_N7:634575,634575,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3047,1403,190162,03N8znp9vBf95NCihtG3wO,主梁钢筋_N7:主梁钢筋_N7:634579,634579,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3048,1405,190184,03N8znp9vBf95NCihtG3wG,主梁钢筋_N7:主梁钢筋_N7:634587,634587,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3049,1407,190206,03N8znp9vBf95NCihtG3wK,主梁钢筋_N7:主梁钢筋_N7:634591,634591,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3050,1409,190228,03N8znp9vBf95NCihtG3we,主梁钢筋_N7:主梁钢筋_N7:634595,634595,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3051,1411,190250,03N8znp9vBf95NCihtG3wi,主梁钢筋_N7:主梁钢筋_N7:634599,634599,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3052,1413,190272,03N8znp9vBf95NCihtG3wW,主梁钢筋_N7:主梁钢筋_N7:634603,634603,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3053,1415,190294,03N8znp9vBf95NCihtG3wa,主梁钢筋_N7:主梁钢筋_N7:634607,634607,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3054,1417,190316,03N8znp9vBf95NCihtG3wu,主梁钢筋_N7:主梁钢筋_N7:634611,634611,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3055,1419,190338,03N8znp9vBf95NCihtG3wy,主梁钢筋_N7:主梁钢筋_N7:634615,634615,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3056,1421,190360,03N8znp9vBf95NCihtG3wm,主梁钢筋_N7:主梁钢筋_N7:634619,634619,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3057,1423,190382,03N8znp9vBf95NCihtG3wq,主梁钢筋_N7:主梁钢筋_N7:634623,634623,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3058,1425,190404,03N8znp9vBf95NCihtG3z8,主梁钢筋_N7:主梁钢筋_N7:634627,634627,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3059,1427,190426,03N8znp9vBf95NCihtG3zC,主梁钢筋_N7:主梁钢筋_N7:634631,634631,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3060,1429,190448,03N8znp9vBf95NCihtG3z0,主梁钢筋_N7:主梁钢筋_N7:634635,634635,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3061,1431,190470,03N8znp9vBf95NCihtG3z4,主梁钢筋_N7:主梁钢筋_N7:634639,634639,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3062,1433,190492,03N8znp9vBf95NCihtG3zO,主梁钢筋_N7:主梁钢筋_N7:634643,634643,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3063,1435,190514,03N8znp9vBf95NCihtG3zS,主梁钢筋_N7:主梁钢筋_N7:634647,634647,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3064,1437,190536,03N8znp9vBf95NCihtG3zG,主梁钢筋_N7:主梁钢筋_N7:634651,634651,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3065,1439,190558,03N8znp9vBf95NCihtG3zK,主梁钢筋_N7:主梁钢筋_N7:634655,634655,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3066,1441,190580,03N8znp9vBf95NCihtG3ze,主梁钢筋_N7:主梁钢筋_N7:634659,634659,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3067,1443,190602,03N8znp9vBf95NCihtG3zX,主梁钢筋_N7:主梁钢筋_N7:634666,634666,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3068,1445,190624,03N8znp9vBf95NCihtG3zp,主梁钢筋_N7:主梁钢筋_N7:634680,634680,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3069,1447,190646,03N8znp9vBf95NCihtG3zt,主梁钢筋_N7:主梁钢筋_N7:634684,634684,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3070,1449,190668,03N8znp9vBf95NCihtG3yB,主梁钢筋_N7:主梁钢筋_N7:634688,634688,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3071,1451,190690,03N8znp9vBf95NCihtG3yF,主梁钢筋_N7:主梁钢筋_N7:634692,634692,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3072,1453,190712,03N8znp9vBf95NCihtG3y3,主梁钢筋_N7:主梁钢筋_N7:634696,634696,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3073,1455,190734,03N8znp9vBf95NCihtG3y7,主梁钢筋_N7:主梁钢筋_N7:634700,634700,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3074,1457,190756,03N8znp9vBf95NCihtG3yR,主梁钢筋_N7:主梁钢筋_N7:634704,634704,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3075,1459,190778,03N8znp9vBf95NCihtG3yV,主梁钢筋_N7:主梁钢筋_N7:634708,634708,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3076,1461,190800,03N8znp9vBf95NCihtG3yJ,主梁钢筋_N7:主梁钢筋_N7:634712,634712,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3077,1463,190822,03N8znp9vBf95NCihtG3yN,主梁钢筋_N7:主梁钢筋_N7:634716,634716,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3078,1465,190844,03N8znp9vBf95NCihtG3yh,主梁钢筋_N7:主梁钢筋_N7:634720,634720,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3079,1467,190866,03N8znp9vBf95NCihtG3yl,主梁钢筋_N7:主梁钢筋_N7:634724,634724,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3080,1469,190888,03N8znp9vBf95NCihtG3yZ,主梁钢筋_N7:主梁钢筋_N7:634728,634728,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3081,1471,190910,03N8znp9vBf95NCihtG3yd,主梁钢筋_N7:主梁钢筋_N7:634732,634732,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3082,1473,190932,03N8znp9vBf95NCihtG3yu,主梁钢筋_N7:主梁钢筋_N7:634739,634739,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3083,1475,190954,03N8znp9vBf95NCihtG3$C,主梁钢筋_N7:主梁钢筋_N7:634759,634759,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3084,1477,190976,03N8znp9vBf95NCihtG3$0,主梁钢筋_N7:主梁钢筋_N7:634763,634763,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3085,1560,209279,03N8znp9vBf95NCihtG5DY,主梁钢筋_N7:主梁钢筋_N7:639785,639785,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3086,1562,209301,03N8znp9vBf95NCihtG5Dd,主梁钢筋_N7:主梁钢筋_N7:639788,639788,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3087,1564,209323,03N8znp9vBf95NCihtG5Da,主梁钢筋_N7:主梁钢筋_N7:639791,639791,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3088,1566,209345,03N8znp9vBf95NCihtG5Dv,主梁钢筋_N7:主梁钢筋_N7:639794,639794,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3089,1568,209367,03N8znp9vBf95NCihtG5D_,主梁钢筋_N7:主梁钢筋_N7:639797,639797,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3090,1570,209389,03N8znp9vBf95NCihtG5Dp,主梁钢筋_N7:主梁钢筋_N7:639800,639800,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3091,1572,209411,03N8znp9vBf95NCihtG5Dm,主梁钢筋_N7:主梁钢筋_N7:639803,639803,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3092,1574,209433,03N8znp9vBf95NCihtG5Dr,主梁钢筋_N7:主梁钢筋_N7:639806,639806,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3093,1576,209455,03N8znp9vBf95NCihtG5CA,主梁钢筋_N7:主梁钢筋_N7:639809,639809,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3094,1578,209477,03N8znp9vBf95NCihtG5CF,主梁钢筋_N7:主梁钢筋_N7:639812,639812,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3095,1580,209499,03N8znp9vBf95NCihtG5CC,主梁钢筋_N7:主梁钢筋_N7:639815,639815,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3096,1582,209521,03N8znp9vBf95NCihtG5C1,主梁钢筋_N7:主梁钢筋_N7:639818,639818,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3097,1584,209543,03N8znp9vBf95NCihtG5C6,主梁钢筋_N7:主梁钢筋_N7:639821,639821,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3098,1586,209565,03N8znp9vBf95NCihtG5CR,主梁钢筋_N7:主梁钢筋_N7:639824,639824,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3099,1588,209587,03N8znp9vBf95NCihtG5CO,主梁钢筋_N7:主梁钢筋_N7:639827,639827,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3100,1590,209609,03N8znp9vBf95NCihtG5CT,主梁钢筋_N7:主梁钢筋_N7:639830,639830,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3101,1592,209631,03N8znp9vBf95NCihtG5CI,主梁钢筋_N7:主梁钢筋_N7:639833,639833,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3102,1594,209653,03N8znp9vBf95NCihtG5CN,主梁钢筋_N7:主梁钢筋_N7:639836,639836,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3103,1596,209675,03N8znp9vBf95NCihtG5CK,主梁钢筋_N7:主梁钢筋_N7:639839,639839,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3104,1598,209697,03N8znp9vBf95NCihtG5Cf,主梁钢筋_N7:主梁钢筋_N7:639842,639842,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3105,1600,209719,03N8znp9vBf95NCihtG5Ck,主梁钢筋_N7:主梁钢筋_N7:639845,639845,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3106,1602,209741,03N8znp9vBf95NCihtG5CZ,主梁钢筋_N7:主梁钢筋_N7:639848,639848,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3107,1604,209763,03N8znp9vBf95NCihtG5CW,主梁钢筋_N7:主梁钢筋_N7:639851,639851,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3108,1606,209785,03N8znp9vBf95NCihtG5Cb,主梁钢筋_N7:主梁钢筋_N7:639854,639854,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3109,1608,209807,03N8znp9vBf95NCihtG5Cw,主梁钢筋_N7:主梁钢筋_N7:639857,639857,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3110,1610,209829,03N8znp9vBf95NCihtG5C$,主梁钢筋_N7:主梁钢筋_N7:639860,639860,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3111,1612,209851,03N8znp9vBf95NCihtG5Cy,主梁钢筋_N7:主梁钢筋_N7:639863,639863,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3112,1614,209873,03N8znp9vBf95NCihtG5Cn,主梁钢筋_N7:主梁钢筋_N7:639866,639866,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3113,1616,209895,03N8znp9vBf95NCihtG5Cs,主梁钢筋_N7:主梁钢筋_N7:639869,639869,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3114,1618,209917,03N8znp9vBf95NCihtG5FB,主梁钢筋_N7:主梁钢筋_N7:639872,639872,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3115,1620,209939,03N8znp9vBf95NCihtG5F8,主梁钢筋_N7:主梁钢筋_N7:639875,639875,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3116,1622,209961,03N8znp9vBf95NCihtG5FD,主梁钢筋_N7:主梁钢筋_N7:639878,639878,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3117,1624,209983,03N8znp9vBf95NCihtG5F2,主梁钢筋_N7:主梁钢筋_N7:639881,639881,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3118,1626,210005,03N8znp9vBf95NCihtG5F7,主梁钢筋_N7:主梁钢筋_N7:639884,639884,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3119,1628,210027,03N8znp9vBf95NCihtG5F4,主梁钢筋_N7:主梁钢筋_N7:639887,639887,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3120,1630,210049,03N8znp9vBf95NCihtG5FP,主梁钢筋_N7:主梁钢筋_N7:639890,639890,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3121,1632,210071,03N8znp9vBf95NCihtG5FU,主梁钢筋_N7:主梁钢筋_N7:639893,639893,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3122,1634,210093,03N8znp9vBf95NCihtG5FJ,主梁钢筋_N7:主梁钢筋_N7:639896,639896,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3123,1636,210115,03N8znp9vBf95NCihtG5FG,主梁钢筋_N7:主梁钢筋_N7:639899,639899,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3124,1638,210137,03N8znp9vBf95NCihtG5FL,主梁钢筋_N7:主梁钢筋_N7:639902,639902,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3125,1640,210159,03N8znp9vBf95NCihtG5Fg,主梁钢筋_N7:主梁钢筋_N7:639905,639905,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3126,1642,210181,03N8znp9vBf95NCihtG5Fl,主梁钢筋_N7:主梁钢筋_N7:639908,639908,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3127,1644,210203,03N8znp9vBf95NCihtG5Fi,主梁钢筋_N7:主梁钢筋_N7:639911,639911,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3128,1646,210225,03N8znp9vBf95NCihtG5FX,主梁钢筋_N7:主梁钢筋_N7:639914,639914,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3129,1648,210247,03N8znp9vBf95NCihtG5Fc,主梁钢筋_N7:主梁钢筋_N7:639917,639917,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3130,1650,210269,03N8znp9vBf95NCihtG5Fx,主梁钢筋_N7:主梁钢筋_N7:639920,639920,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3131,1652,210291,03N8znp9vBf95NCihtG5Fu,主梁钢筋_N7:主梁钢筋_N7:639923,639923,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3132,1654,210313,03N8znp9vBf95NCihtG5Fz,主梁钢筋_N7:主梁钢筋_N7:639926,639926,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3133,1656,210335,03N8znp9vBf95NCihtG5Fo,主梁钢筋_N7:主梁钢筋_N7:639929,639929,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3134,1658,210357,03N8znp9vBf95NCihtG5Ft,主梁钢筋_N7:主梁钢筋_N7:639932,639932,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3135,1660,210379,03N8znp9vBf95NCihtG5Fq,主梁钢筋_N7:主梁钢筋_N7:639935,639935,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3136,1662,210401,03N8znp9vBf95NCihtG5E9,主梁钢筋_N7:主梁钢筋_N7:639938,639938,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3137,1664,210423,03N8znp9vBf95NCihtG5EE,主梁钢筋_N7:主梁钢筋_N7:639941,639941,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3138,1666,210445,03N8znp9vBf95NCihtG5E3,主梁钢筋_N7:主梁钢筋_N7:639944,639944,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3139,1668,210467,03N8znp9vBf95NCihtG5E0,主梁钢筋_N7:主梁钢筋_N7:639947,639947,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3140,1670,210489,03N8znp9vBf95NCihtG5E5,主梁钢筋_N7:主梁钢筋_N7:639950,639950,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3141,1672,210511,03N8znp9vBf95NCihtG5EQ,主梁钢筋_N7:主梁钢筋_N7:639953,639953,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3142,1674,210533,03N8znp9vBf95NCihtG5EV,主梁钢筋_N7:主梁钢筋_N7:639956,639956,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3143,1676,210555,03N8znp9vBf95NCihtG5ES,主梁钢筋_N7:主梁钢筋_N7:639959,639959,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3144,1678,210577,03N8znp9vBf95NCihtG5EH,主梁钢筋_N7:主梁钢筋_N7:639962,639962,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3145,1680,210599,03N8znp9vBf95NCihtG5EM,主梁钢筋_N7:主梁钢筋_N7:639965,639965,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3146,1682,210621,03N8znp9vBf95NCihtG5Eh,主梁钢筋_N7:主梁钢筋_N7:639968,639968,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3147,1684,210643,03N8znp9vBf95NCihtG5Ee,主梁钢筋_N7:主梁钢筋_N7:639971,639971,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3148,1686,210665,03N8znp9vBf95NCihtG5Ej,主梁钢筋_N7:主梁钢筋_N7:639974,639974,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3149,1688,210687,03N8znp9vBf95NCihtG5EY,主梁钢筋_N7:主梁钢筋_N7:639977,639977,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3150,1690,210709,03N8znp9vBf95NCihtG5Ed,主梁钢筋_N7:主梁钢筋_N7:639980,639980,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3151,1692,210731,03N8znp9vBf95NCihtG5Ea,主梁钢筋_N7:主梁钢筋_N7:639983,639983,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3152,1694,210753,03N8znp9vBf95NCihtG5Ev,主梁钢筋_N7:主梁钢筋_N7:639986,639986,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3153,1696,210775,03N8znp9vBf95NCihtG5E_,主梁钢筋_N7:主梁钢筋_N7:639989,639989,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3154,1698,210797,03N8znp9vBf95NCihtG5Ep,主梁钢筋_N7:主梁钢筋_N7:639992,639992,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3155,1700,210819,03N8znp9vBf95NCihtG5Em,主梁钢筋_N7:主梁钢筋_N7:639995,639995,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3156,1702,210841,03N8znp9vBf95NCihtG5Er,主梁钢筋_N7:主梁钢筋_N7:639998,639998,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3157,1704,210863,03N8znp9vBf95NCihtG5HA,主梁钢筋_N7:主梁钢筋_N7:640001,640001,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3158,1706,210885,03N8znp9vBf95NCihtG5HF,主梁钢筋_N7:主梁钢筋_N7:640004,640004,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3159,1708,210907,03N8znp9vBf95NCihtG5HC,主梁钢筋_N7:主梁钢筋_N7:640007,640007,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3160,1710,210929,03N8znp9vBf95NCihtG5H1,主梁钢筋_N7:主梁钢筋_N7:640010,640010,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3161,1712,210951,03N8znp9vBf95NCihtG5H6,主梁钢筋_N7:主梁钢筋_N7:640013,640013,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3162,1714,210973,03N8znp9vBf95NCihtG5HR,主梁钢筋_N7:主梁钢筋_N7:640016,640016,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3163,1716,210995,03N8znp9vBf95NCihtG5HO,主梁钢筋_N7:主梁钢筋_N7:640019,640019,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3164,1718,211017,03N8znp9vBf95NCihtG5HT,主梁钢筋_N7:主梁钢筋_N7:640022,640022,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3165,1720,211039,03N8znp9vBf95NCihtG5HI,主梁钢筋_N7:主梁钢筋_N7:640025,640025,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3166,1722,211061,03N8znp9vBf95NCihtG5HN,主梁钢筋_N7:主梁钢筋_N7:640028,640028,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3167,1724,211083,03N8znp9vBf95NCihtG5HK,主梁钢筋_N7:主梁钢筋_N7:640031,640031,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3168,1726,211105,03N8znp9vBf95NCihtG5Hf,主梁钢筋_N7:主梁钢筋_N7:640034,640034,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3169,1728,211127,03N8znp9vBf95NCihtG5Hk,主梁钢筋_N7:主梁钢筋_N7:640037,640037,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3170,1730,211149,03N8znp9vBf95NCihtG5HZ,主梁钢筋_N7:主梁钢筋_N7:640040,640040,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3171,1732,211171,03N8znp9vBf95NCihtG5HW,主梁钢筋_N7:主梁钢筋_N7:640043,640043,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3172,1734,211193,03N8znp9vBf95NCihtG5Hb,主梁钢筋_N7:主梁钢筋_N7:640046,640046,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3173,1736,211215,03N8znp9vBf95NCihtG5Hw,主梁钢筋_N7:主梁钢筋_N7:640049,640049,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3174,1738,211237,03N8znp9vBf95NCihtG5H$,主梁钢筋_N7:主梁钢筋_N7:640052,640052,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3175,1740,211259,03N8znp9vBf95NCihtG5Hy,主梁钢筋_N7:主梁钢筋_N7:640055,640055,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3176,1742,211281,03N8znp9vBf95NCihtG5Hn,主梁钢筋_N7:主梁钢筋_N7:640058,640058,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3177,1744,211303,03N8znp9vBf95NCihtG5Hs,主梁钢筋_N7:主梁钢筋_N7:640061,640061,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
3178,1746,211325,03N8znp9vBf95NCihtG5GB,主梁钢筋_N7:主梁钢筋_N7:640064,640064,3240.28299,6.00000,0.00000000;0.00000000;-1.00000000,0
