time_s,installation_step,bar_index,phase,x_mm,y_mm,z_mm,qx,qy,qz,qw,gripper
206.041084,81,3262,insert,-14779.028167,-1023.445914,-236.008054,0.707519626,-0.706693695,0.000000000,0.000000000,1
206.124417,81,3262,insert,-14779.028167,-1023.445914,-327.288054,0.707519626,-0.706693695,0.000000000,0.000000000,1
206.207751,81,3262,insert,-14779.028167,-1023.445914,-392.168054,0.707519626,-0.706693695,0.000000000,0.000000000,1
206.291084,81,3262,release,-14779.028167,-1023.445914,-406.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
206.391084,81,3262,retreat,-14779.028167,-1023.445914,-406.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
206.491084,81,3262,retreat,-14779.028167,-1023.445914,-389.272054,0.707519626,-0.706693695,0.000000000,0.000000000,0
206.591084,81,3262,retreat,-14779.028167,-1023.445914,-311.416054,0.707519626,-0.706693695,0.000000000,0.000000000,0
206.691084,81,3262,retreat,-14779.028167,-1023.445914,-201.880054,0.707519626,-0.706693695,0.000000000,0.000000000,0
206.791084,81,3262,retreat,-14779.028167,-1023.445914,-124.024054,0.707519626,-0.706693695,0.000000000,0.000000000,0
206.891084,81,3262,retreat,-14779.028167,-1023.445914,-106.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
206.891084,82,3258,preinsert,-14395.940327,-1023.445765,793.099666,0.707112706,-0.707100856,0.000000000,0.000000000,1
206.990016,82,3258,preinsert,-14395.940327,-1023.445765,790.992892,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.088948,82,3258,preinsert,-14395.940327,-1023.445765,777.854082,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.187880,82,3258,preinsert,-14395.940327,-1023.445765,746.781422,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.286812,82,3258,preinsert,-14395.940327,-1023.445765,694.785937,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.385744,82,3258,preinsert,-14395.940327,-1023.445765,622.139352,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.484676,82,3258,preinsert,-14395.940327,-1023.445765,531.721951,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.583608,82,3258,preinsert,-14395.940327,-1023.445765,428.370441,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.682540,82,3258,preinsert,-14395.940327,-1023.445765,318.225805,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.781472,82,3258,preinsert,-14395.940327,-1023.445765,208.081169,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.880404,82,3258,preinsert,-14395.940327,-1023.445765,104.729659,0.707112706,-0.707100856,0.000000000,0.000000000,1
207.979336,82,3258,preinsert,-14395.940327,-1023.445765,14.312258,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.078269,82,3258,preinsert,-14395.940327,-1023.445765,-58.334327,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.177201,82,3258,preinsert,-14395.940327,-1023.445765,-110.329812,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.276133,82,3258,preinsert,-14395.940327,-1023.445765,-141.402472,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.375065,82,3258,preinsert,-14395.940327,-1023.445765,-154.541282,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.473997,82,3258,insert,-14395.940327,-1023.445765,-156.648056,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.557330,82,3258,insert,-14395.940327,-1023.445765,-171.128056,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.640663,82,3258,insert,-14395.940327,-1023.445765,-236.008056,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.723997,82,3258,insert,-14395.940327,-1023.445765,-327.288056,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.807330,82,3258,insert,-14395.940327,-1023.445765,-392.168056,0.707112706,-0.707100856,0.000000000,0.000000000,1
208.890663,82,3258,release,-14395.940327,-1023.445765,-406.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
208.990663,82,3258,retreat,-14395.940327,-1023.445765,-406.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
209.090663,82,3258,retreat,-14395.940327,-1023.445765,-389.272056,0.707112706,-0.707100856,0.000000000,0.000000000,0
209.190663,82,3258,retreat,-14395.940327,-1023.445765,-311.416056,0.707112706,-0.707100856,0.000000000,0.000000000,0
209.290663,82,3258,retreat,-14395.940327,-1023.445765,-201.880056,0.707112706,-0.707100856,0.000000000,0.000000000,0
209.390663,82,3258,retreat,-14395.940327,-1023.445765,-124.024056,0.707112706,-0.707100856,0.000000000,0.000000000,0
209.490663,82,3258,retreat,-14395.940327,-1023.445765,-106.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
209.490663,83,3259,preinsert,-14320.940327,-1023.445765,793.099666,0.707112706,-0.707100856,0.000000000,0.000000000,1
209.589595,83,3259,preinsert,-14320.940327,-1023.445765,790.992892,0.707112706,-0.707100856,0.000000000,0.000000000,1
209.688528,83,3259,preinsert,-14320.940327,-1023.445765,777.854082,0.707112706,-0.707100856,0.000000000,0.000000000,1
209.787460,83,3259,preinsert,-14320.940327,-1023.445765,746.781422,0.707112706,-0.707100856,0.000000000,0.000000000,1
209.886392,83,3259,preinsert,-14320.940327,-1023.445765,694.785937,0.707112706,-0.707100856,0.000000000,0.000000000,1
209.985324,83,3259,preinsert,-14320.940327,-1023.445765,622.139352,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.084256,83,3259,preinsert,-14320.940327,-1023.445765,531.721951,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.183188,83,3259,preinsert,-14320.940327,-1023.445765,428.370441,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.282120,83,3259,preinsert,-14320.940327,-1023.445765,318.225805,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.381052,83,3259,preinsert,-14320.940327,-1023.445765,208.081169,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.479984,83,3259,preinsert,-14320.940327,-1023.445765,104.729659,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.578916,83,3259,preinsert,-14320.940327,-1023.445765,14.312258,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.677848,83,3259,preinsert,-14320.940327,-1023.445765,-58.334327,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.776780,83,3259,preinsert,-14320.940327,-1023.445765,-110.329812,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.875712,83,3259,preinsert,-14320.940327,-1023.445765,-141.402472,0.707112706,-0.707100856,0.000000000,0.000000000,1
210.974644,83,3259,preinsert,-14320.940327,-1023.445765,-154.541282,0.707112706,-0.707100856,0.000000000,0.000000000,1
211.073576,83,3259,insert,-14320.940327,-1023.445765,-156.648056,0.707112706,-0.707100856,0.000000000,0.000000000,1
211.156910,83,3259,insert,-14320.940327,-1023.445765,-171.128056,0.707112706,-0.707100856,0.000000000,0.000000000,1
211.240243,83,3259,insert,-14320.940327,-1023.445765,-236.008056,0.707112706,-0.707100856,0.000000000,0.000000000,1
211.323576,83,3259,insert,-14320.940327,-1023.445765,-327.288056,0.707112706,-0.707100856,0.000000000,0.000000000,1
211.406910,83,3259,insert,-14320.940327,-1023.445765,-392.168056,0.707112706,-0.707100856,0.000000000,0.000000000,1
211.490243,83,3259,release,-14320.940327,-1023.445765,-406.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
211.590243,83,3259,retreat,-14320.940327,-1023.445765,-406.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
211.690243,83,3259,retreat,-14320.940327,-1023.445765,-389.272056,0.707112706,-0.707100856,0.000000000,0.000000000,0
211.790243,83,3259,retreat,-14320.940327,-1023.445765,-311.416056,0.707112706,-0.707100856,0.000000000,0.000000000,0
211.890243,83,3259,retreat,-14320.940327,-1023.445765,-201.880056,0.707112706,-0.707100856,0.000000000,0.000000000,0
211.990243,83,3259,retreat,-14320.940327,-1023.445765,-124.024056,0.707112706,-0.707100856,0.000000000,0.000000000,0
212.090243,83,3259,retreat,-14320.940327,-1023.445765,-106.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
212.090243,84,3339,preinsert,14320.971833,-1023.445914,793.099669,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.189175,84,3339,preinsert,14320.971833,-1023.445914,790.992895,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.288107,84,3339,preinsert,14320.971833,-1023.445914,777.854085,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.387039,84,3339,preinsert,14320.971833,-1023.445914,746.781425,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.485971,84,3339,preinsert,14320.971833,-1023.445914,694.785940,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.584903,84,3339,preinsert,14320.971833,-1023.445914,622.139355,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.683835,84,3339,preinsert,14320.971833,-1023.445914,531.721954,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.782767,84,3339,preinsert,14320.971833,-1023.445914,428.370443,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.881699,84,3339,preinsert,14320.971833,-1023.445914,318.225808,0.707519626,-0.706693695,0.000000000,0.000000000,1
212.980631,84,3339,preinsert,14320.971833,-1023.445914,208.081172,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.079564,84,3339,preinsert,14320.971833,-1023.445914,104.729661,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.178496,84,3339,preinsert,14320.971833,-1023.445914,14.312261,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.277428,84,3339,preinsert,14320.971833,-1023.445914,-58.334325,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.376360,84,3339,preinsert,14320.971833,-1023.445914,-110.329810,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.475292,84,3339,preinsert,14320.971833,-1023.445914,-141.402470,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.574224,84,3339,preinsert,14320.971833,-1023.445914,-154.541279,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.673156,84,3339,insert,14320.971833,-1023.445914,-156.648054,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.756489,84,3339,insert,14320.971833,-1023.445914,-171.128054,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.839823,84,3339,insert,14320.971833,-1023.445914,-236.008054,0.707519626,-0.706693695,0.000000000,0.000000000,1
213.923156,84,3339,insert,14320.971833,-1023.445914,-327.288054,0.707519626,-0.706693695,0.000000000,0.000000000,1
214.006489,84,3339,insert,14320.971833,-1023.445914,-392.168054,0.707519626,-0.706693695,0.000000000,0.000000000,1
214.089823,84,3339,release,14320.971833,-1023.445914,-406.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
214.189823,84,3339,retreat,14320.971833,-1023.445914,-406.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
214.289823,84,3339,retreat,14320.971833,-1023.445914,-389.272054,0.707519626,-0.706693695,0.000000000,0.000000000,0
214.389823,84,3339,retreat,14320.971833,-1023.445914,-311.416054,0.707519626,-0.706693695,0.000000000,0.000000000,0
214.489823,84,3339,retreat,14320.971833,-1023.445914,-201.880054,0.707519626,-0.706693695,0.000000000,0.000000000,0
214.589823,84,3339,retreat,14320.971833,-1023.445914,-124.024054,0.707519626,-0.706693695,0.000000000,0.000000000,0
214.689823,84,3339,retreat,14320.971833,-1023.445914,-106.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
214.689823,85,3338,preinsert,14395.971833,-1023.445914,793.099669,0.707519626,-0.706693695,0.000000000,0.000000000,1
214.788755,85,3338,preinsert,14395.971833,-1023.445914,790.992895,0.707519626,-0.706693695,0.000000000,0.000000000,1
214.887687,85,3338,preinsert,14395.971833,-1023.445914,777.854085,0.707519626,-0.706693695,0.000000000,0.000000000,1
214.986619,85,3338,preinsert,14395.971833,-1023.445914,746.781425,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.085551,85,3338,preinsert,14395.971833,-1023.445914,694.785940,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.184483,85,3338,preinsert,14395.971833,-1023.445914,622.139355,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.283415,85,3338,preinsert,14395.971833,-1023.445914,531.721954,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.382347,85,3338,preinsert,14395.971833,-1023.445914,428.370443,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.481279,85,3338,preinsert,14395.971833,-1023.445914,318.225808,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.580211,85,3338,preinsert,14395.971833,-1023.445914,208.081172,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.679143,85,3338,preinsert,14395.971833,-1023.445914,104.729661,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.778075,85,3338,preinsert,14395.971833,-1023.445914,14.312261,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.877007,85,3338,preinsert,14395.971833,-1023.445914,-58.334325,0.707519626,-0.706693695,0.000000000,0.000000000,1
215.975939,85,3338,preinsert,14395.971833,-1023.445914,-110.329810,0.707519626,-0.706693695,0.000000000,0.000000000,1
216.074871,85,3338,preinsert,14395.971833,-1023.445914,-141.402470,0.707519626,-0.706693695,0.000000000,0.000000000,1
216.173803,85,3338,preinsert,14395.971833,-1023.445914,-154.541279,0.707519626,-0.706693695,0.000000000,0.000000000,1
216.272735,85,3338,insert,14395.971833,-1023.445914,-156.648054,0.707519626,-0.706693695,0.000000000,0.000000000,1
216.356069,85,3338,insert,14395.971833,-1023.445914,-171.128054,0.707519626,-0.706693695,0.000000000,0.000000000,1
216.439402,85,3338,insert,14395.971833,-1023.445914,-236.008054,0.707519626,-0.706693695,0.000000000,0.000000000,1
216.522735,85,3338,insert,14395.971833,-1023.445914,-327.288054,0.707519626,-0.706693695,0.000000000,0.000000000,1
216.606069,85,3338,insert,14395.971833,-1023.445914,-392.168054,0.707519626,-0.706693695,0.000000000,0.000000000,1
216.689402,85,3338,release,14395.971833,-1023.445914,-406.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
216.789402,85,3338,retreat,14395.971833,-1023.445914,-406.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
216.889402,85,3338,retreat,14395.971833,-1023.445914,-389.272054,0.707519626,-0.706693695,0.000000000,0.000000000,0
216.989402,85,3338,retreat,14395.971833,-1023.445914,-311.416054,0.707519626,-0.706693695,0.000000000,0.000000000,0
217.089402,85,3338,retreat,14395.971833,-1023.445914,-201.880054,0.707519626,-0.706693695,0.000000000,0.000000000,0
217.189402,85,3338,retreat,14395.971833,-1023.445914,-124.024054,0.707519626,-0.706693695,0.000000000,0.000000000,0
217.289402,85,3338,retreat,14395.971833,-1023.445914,-106.648054,0.707519626,-0.706693695,0.000000000,0.000000000,0
217.289402,86,3342,preinsert,14779.059673,-1023.445765,793.099666,0.707112706,-0.707100856,0.000000000,0.000000000,1
217.388334,86,3342,preinsert,14779.059673,-1023.445765,790.992892,0.707112706,-0.707100856,0.000000000,0.000000000,1
217.487266,86,3342,preinsert,14779.059673,-1023.445765,777.854082,0.707112706,-0.707100856,0.000000000,0.000000000,1
217.586198,86,3342,preinsert,14779.059673,-1023.445765,746.781422,0.707112706,-0.707100856,0.000000000,0.000000000,1
217.685130,86,3342,preinsert,14779.059673,-1023.445765,694.785937,0.707112706,-0.707100856,0.000000000,0.000000000,1
217.784062,86,3342,preinsert,14779.059673,-1023.445765,622.139352,0.707112706,-0.707100856,0.000000000,0.000000000,1
217.882994,86,3342,preinsert,14779.059673,-1023.445765,531.721951,0.707112706,-0.707100856,0.000000000,0.000000000,1
217.981926,86,3342,preinsert,14779.059673,-1023.445765,428.370441,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.080858,86,3342,preinsert,14779.059673,-1023.445765,318.225805,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.179791,86,3342,preinsert,14779.059673,-1023.445765,208.081169,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.278723,86,3342,preinsert,14779.059673,-1023.445765,104.729659,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.377655,86,3342,preinsert,14779.059673,-1023.445765,14.312258,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.476587,86,3342,preinsert,14779.059673,-1023.445765,-58.334327,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.575519,86,3342,preinsert,14779.059673,-1023.445765,-110.329812,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.674451,86,3342,preinsert,14779.059673,-1023.445765,-141.402472,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.773383,86,3342,preinsert,14779.059673,-1023.445765,-154.541282,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.872315,86,3342,insert,14779.059673,-1023.445765,-156.648056,0.707112706,-0.707100856,0.000000000,0.000000000,1
218.955648,86,3342,insert,14779.059673,-1023.445765,-171.128056,0.707112706,-0.707100856,0.000000000,0.000000000,1
219.038982,86,3342,insert,14779.059673,-1023.445765,-236.008056,0.707112706,-0.707100856,0.000000000,0.000000000,1
219.122315,86,3342,insert,14779.059673,-1023.445765,-327.288056,0.707112706,-0.707100856,0.000000000,0.000000000,1
219.205648,86,3342,insert,14779.059673,-1023.445765,-392.168056,0.707112706,-0.707100856,0.000000000,0.000000000,1
219.288982,86,3342,release,14779.059673,-1023.445765,-406.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
219.388982,86,3342,retreat,14779.059673,-1023.445765,-406.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
219.488982,86,3342,retreat,14779.059673,-1023.445765,-389.272056,0.707112706,-0.707100856,0.000000000,0.000000000,0
219.588982,86,3342,retreat,14779.059673,-1023.445765,-311.416056,0.707112706,-0.707100856,0.000000000,0.000000000,0
219.688982,86,3342,retreat,14779.059673,-1023.445765,-201.880056,0.707112706,-0.707100856,0.000000000,0.000000000,0
219.788982,86,3342,retreat,14779.059673,-1023.445765,-124.024056,0.707112706,-0.707100856,0.000000000,0.000000000,0
219.888982,86,3342,retreat,14779.059673,-1023.445765,-106.648056,0.707112706,-0.707100856,0.000000000,0.000000000,0
219.888982,87,3302,preinsert,-14779.059673,1023.445765,793.099666,0.707100856,0.707112706,0.000000000,0.000000000,1
219.987914,87,3302,preinsert,-14779.059673,1023.445765,790.992892,0.707100856,0.707112706,0.000000000,0.000000000,1
220.086846,87,3302,preinsert,-14779.059673,1023.445765,777.854082,0.707100856,0.707112706,0.000000000,0.000000000,1
